,Actual,Predicted,Error
4965,224967.4162,226738.1875,3135630.9969036654
4966,214955.1499,215198.390625,59166.05029853077
4967,173234.5405,173196.15625,1473.3506480627145
4968,129650.404,129446.078125,41749.06319451358
4969,150988.7167,150724.21875,69959.16555419718
4970,236704.443,235011.203125,2867061.274290013
4971,141389.2288,141808.65625,175919.3858134927
4972,287439.7624,292411.09375,24714135.391492754
4973,203867.5089,201532.703125,5451318.006973286
4974,158521.7167,158062.09375,211253.25616669326
4975,206332.4836,206178.828125,23610.00499747773
4976,144568.4583,144025.09375,295245.0341967008
4977,189521.3929,187517.78125,4014459.644015747
4978,132361.2277,132858.140625,246922.455032067
4979,199523.6056,199339.59375,33860.36094042613
4980,195569.7215,194174.21875,1947427.9252576022
4981,185976.7359,186947.9375,943232.5478425607
4982,142875.1615,142353.828125,271788.4878888775
4983,223886.4862,224477.5625,349371.19242167356
4984,390480.2445,392451.78125,3886957.1566006746
4985,148719.3889,150139.765625,2017470.0409217516
4986,363067.3167,361694.8125,1883767.7790177083
4987,211173.092,214359.1875,10151204.535120223
4988,226158.0406,223739.0625,5851455.048279647
4989,204488.8128,204160.5625,107748.25945009936
4990,136075.9577,135833.140625,58960.13191155515
4991,128374.9902,128646.0703125,73484.42739301255
4992,236138.0376,236901.65625,583113.4426278063
4993,154247.72864,159034.28125,22911085.88829794
4994,237277.5081,238956.40625,2818698.998073401
4995,224990.1022,226420.96875,2047379.08390892
4996,293326.0542,293148.375,31569.8981126447
4997,200368.9502,200239.34375,16797.831881600436
4998,392200.8643,396289.96875,16720775.203009674
4999,251122.2528,252047.234375,855590.9140895038
5000,189926.3941,191634.328125,2917038.6337526836
5001,181640.1227,180368.28125,1617580.6739381207
5002,194600.2553,195154.515625,307204.5078691169
5003,197407.2692,199237.0,3347914.8004686045
5004,241692.9129,241695.625,7.3554864100232376
5005,234275.7515,233855.3125,176768.95272101095
5006,269983.1011,273994.0625,16087811.352289727
5007,184857.1899,185021.5625,27018.351630760797
5008,245782.8914,245721.390625,3782.345325599783
5009,212540.729,214973.65625,5919135.003792601
5010,213338.5197,213097.015625,58324.21824160774
5011,155472.5027,152536.546875,8619836.6063515
5012,152219.8947,153191.578125,944168.6784197221
5013,141829.5374,140444.0,1919713.886798763
5014,310484.5192,307656.15625,7999636.976932593
5015,496115.9343,501337.90625,27268991.046586566
5016,283582.0117,284301.75,518023.22048692795
5017,231299.1982,231680.515625,145402.97860862035
5018,296821.959,297039.9375,47514.62646226157
5019,210883.0932,214103.28125,10369611.077362783
5020,229465.6138,226539.671875,8561136.148472657
5021,390275.2703,392402.15625,4523643.84430751
5022,253748.4014,259860.703125,37360232.37743794
5023,273552.5282,274704.25,1326463.1045952386
5024,138208.4803,137991.65625,47012.6686584006
5025,317023.0689,318337.21875,1726989.8282549884
5026,541268.7946,538543.6875,7426208.706470535
5027,152682.4249,155627.34375,8672547.033085248
5028,179066.4757,178326.3125,547841.5626342548
5029,217518.2355,214486.921875,9188862.2931107
5030,172780.8862,177694.421875,24142832.829497624
5031,158212.6972,159055.59375,710474.5940019108
5032,209140.4036,210065.90625,856555.15515704
5033,150086.2612,150407.5625,103234.5253816848
5034,127444.9807,126167.8515625,1631058.8338514941
5035,163765.2765,164339.90625,330199.3495850542
5036,193737.988,194007.90625,72855.86168305596
5037,130297.9215,127051.9296875,10536462.846817015
5038,306073.7019,312993.59375,47884903.215696625
5039,184594.6681,185380.1875,617040.7277763445
5040,273660.3015,277037.9375,11408424.94849599
5041,224916.5691,224955.359375,1504.6854345761417
5042,149251.0582,149762.59375,261668.61891380302
5043,350615.4961,352378.625,3108623.5180152473
5044,269347.9053,271115.96875,3126048.3632259592
5045,157081.4764,156707.5,139858.34775697056
5046,170298.7923,171676.671875,1898552.123202178
5047,278955.7463,278660.25,87318.06331368934
5048,268271.0915,267596.78125,454694.31325503613
5049,219199.3584,218369.5,688664.9640505556
5050,210434.1499,207152.8125,10767175.132638691
5051,324806.1932,327523.90625,7385964.222140413
5052,143383.4313,144095.90625,507620.5543775074
5053,240635.7353,245034.484375,19348993.424813353
5054,253482.5933,251832.140625,2723994.0324146813
5055,205899.0167,202758.65625,9861863.755924249
5056,139765.7178,138609.484375,1336875.733087261
5057,198189.4655,199516.828125,1761891.538246914
5058,158530.3839,158416.4375,12983.782072956848
5059,354145.5259,353583.21875,316189.3309411313
5060,219833.2739,220737.3125,817285.7902899598
5061,130749.2155,130709.8125,1552.5964090004495
5062,224806.8799,225821.75,1029961.3198740102
5063,228574.6813,229973.140625,1955688.4836794653
5064,162582.8187,162026.890625,309056.02457320946
5065,156507.2752,159725.015625,10353853.442679157
5066,201925.3234,202250.375,105658.542662564
5067,219738.5926,222237.78125,6245943.908288805
5068,250159.0341,251935.859375,3157108.0578788617
5069,293299.7378,295131.21875,3354322.470212893
5070,148741.8685,148620.671875,14688.621911393391
5071,230002.7187,231964.890625,3850118.663258215
5072,149140.9127,151251.296875,4453721.366090489
5073,240519.4162,242355.640625,3371720.1389665552
5074,215809.8841,217997.140625,4784091.106155095
5075,208996.3863,208939.90625,3189.9960480039517
5076,186390.5223,186027.015625,132137.10276956396
5077,130363.3155,132671.21875,5326417.411360577
5078,116373.7573,115068.453125,1703818.989272424
5079,207930.9989,208361.40625,185250.48693401736
5080,202134.3837,199602.859375,6408615.408066735
5081,212169.8119,210132.578125,4150321.454000753
5082,279205.491,277490.75,2940336.697080931
5083,194926.2982,195345.90625,176070.91562481073
5084,179817.6271,180689.296875,759808.1966485289
5085,207796.947,203763.40625,16269450.981910447
5086,195109.0178,196008.53125,809124.4467308999
5087,373288.0374,375249.65625,3847948.5126754325
5088,175860.6064,177005.1875,1310065.8944772338
5089,194999.6802,195883.75,781579.4112720356
5090,324573.3544,336644.1875,145705011.72805533
5091,176634.0233,176963.8125,108760.91643663951
5092,206185.3992,209599.75,11657791.385460543
5093,243234.9073,244953.4375,2953346.0483120685
5094,291543.8421,291810.625,71173.11573240523
5095,275507.7518,276685.53125,1387164.432842238
5096,203335.40918,198825.6875,20337589.63106191
5097,183823.2377,188469.375,21586591.81045131
5098,123527.3128,123810.2109375,80031.35620096908
5099,157184.08306,163028.140625,34153008.823033676
5100,319673.5784,333340.40625,186782183.48153567
5101,167782.7457,167953.484375,29151.6951407558
5102,153144.8212,152733.140625,169480.89583233537
5103,167037.9104,168147.28125,1230703.6828297372
5104,243471.2318,248804.578125,28444583.022390913
5105,226257.0841,229210.359375,8721834.849926282
5106,224111.26,221517.34375,6728401.512014111
5107,187458.3473,186346.890625,1235335.9404020424
5108,175684.7852,176300.640625,379277.9045019146
5109,224038.7621,223557.515625,231598.16969991854
5110,104616.631,105709.78125,1194977.4690750758
5111,177847.9365,180613.234375,7646872.337479456
5112,258869.3373,257015.53125,3436596.8710166537
5113,141390.2436,143484.640625,4386498.898328905
5114,191895.1048,187690.46875,17678964.31295961
5115,154433.8928,160241.40625,33727212.471930884
5116,185836.2203,173271.1875,157880049.2650755
5117,157407.4057,159007.15625,2559201.822225293
5118,141362.0604,139629.28125,3002523.5826746793
5119,132124.7053,132183.546875,3462.330948480455
5120,316639.4316,319248.78125,6808705.595955066
5121,215611.5715,213487.28125,4512609.066245024
5122,256807.0515,256764.234375,1833.3061932657447
5123,218965.3051,217762.546875,1446627.3478051452
5124,221485.4355,221817.84375,110495.24466806761
5125,121731.654,119593.4921875,4571735.936433264
5126,404449.3285,406132.03125,2831488.5448575513
5127,224927.2039,223759.453125,1363641.8725130847
5128,166057.2647,167897.59375,3386811.0122739035
5129,294123.7658,295194.53125,1146538.648913716
5130,227069.9511,227138.28125,4669.009399021724
5131,161734.6668,161544.515625,36157.46935388303
5132,314773.3452,311988.21875,7756929.3424895
5133,235051.8361,232428.78125,6880416.746108448
5134,239220.6843,239500.390625,78235.62824500924
5135,184909.7255,185458.875,301565.1733502495
5136,389056.8069,387006.0625,4205552.594131463
5137,284201.3142,284691.65625,240435.3259981804
5138,282876.5839,284067.5,1418281.1572391458
5139,102583.0836,100185.4765625,5748519.506269517
5140,177823.6229,179664.4375,3388598.3915732056
5141,190599.121,192430.375,3353491.2125159497
5142,254808.9531,254196.0625,375634.8875683764
5143,182442.0699,184639.03125,4826639.173393813
5144,233536.4086,235109.515625,2474665.7121043657
5145,234954.9124,233621.90625,1776905.3959378253
5146,165480.94152,167359.359375,3528453.637982827
5147,265107.6394,263771.1875,1786103.681013571
5148,155836.7552,155755.5,6602.407527042301
5149,173463.9467,173106.59375,127701.1308737028
5150,388188.2762,389976.59375,3198079.6596379234
5151,630775.2235,628675.125,4410413.709702098
5152,310900.6438,309557.78125,1803279.8281925558
5153,179344.2567,180745.921875,1964665.262807786
5154,224629.7829,226624.265625,3977961.340323461
5155,195205.6183,191166.03125,16318263.534527717
5156,137210.0027,134548.96875,7081101.683052666
5157,136285.0457,137969.15625,2836228.3446213435
5158,162460.5674,164391.09375,3726931.988044323
5159,169982.45877,171013.015625,1062047.4313874962
5160,209916.9659,212209.90625,5257575.448658076
5161,190582.3827,187867.484375,7370672.915087737
5162,140877.9349,139717.390625,1346863.0142352593
5163,174019.3748,173519.296875,250077.93107229614
5164,170702.1284,167987.859375,7367256.340074379
5165,181050.1445,178706.515625,5492596.303733742
5166,178778.1013,177580.453125,1434361.151080853
5167,170042.4494,170817.890625,601309.0934294816
5168,89126.62955,89910.6796875,614734.6181137722
5169,230071.5872,231188.109375,1246621.7672667105
5170,177635.4694,177394.609375,58013.551643001476
5171,185329.3056,184412.921875,839759.1314448618
5172,220358.8158,220408.140625,2432.9383612795177
5173,254101.5379,252888.828125,1470664.9983805402
5174,197423.9886,198309.265625,783715.4109928303
5175,240134.4313,242584.953125,6005057.214801348
5176,235544.6972,238462.4375,8513208.458244119
5177,282804.801,279982.15625,7967323.384702437
5178,214943.6705,213300.234375,2700882.29695504
5179,221617.719,218494.296875,9755765.77093959
5180,256925.1859,257168.21875,59064.966179117
5181,172655.7337,174065.84375,1988410.3531109698
5182,271569.7735,272658.75,1185869.8175522278
5183,262069.6582,264553.4375,6169159.611108463
5184,153092.9234,152192.75,810312.1500675594
5185,125462.4078,122805.1171875,7061193.39928063
5186,140924.2351,141185.5625,68292.00999076483
5187,281674.4147,281786.75,12619.219626084832
5188,363819.4892,365178.9375,1848099.6803728603
5189,197362.9421,198867.25,2262942.258002453
5190,177370.6021,177942.71875,327317.46120723494
5191,328871.9764,328909.78125,1429.2066835236337
5192,235586.1183,236582.15625,992091.5978401987
5193,334464.6122,333191.5,1620814.673788774
5194,115673.8977,115864.9609375,36505.16072398089
5195,223435.7165,223542.015625,11299.503975763595
5196,308370.9765,306941.3125,2043939.1528959707
5197,135966.1656,136606.765625,410368.39202999097
5198,234234.886,231271.28125,8782953.114222554
5199,386349.2704,384972.71875,1894894.445117666
5200,175768.4127,175240.296875,278906.32461541606
5201,190691.0262,191813.78125,1260578.9023005182
5202,293516.3971,298529.5,25131200.68598839
5203,168899.8883,171977.0,9468616.414276943
5204,256626.0451,255716.546875,827187.0212781297
5205,270827.0478,265815.28125,25117803.951698907
5206,120468.4391,118144.3359375,5401455.509942517
5207,158608.2912,158124.671875,233887.65151346233
5208,163080.0568,161979.953125,1210228.0957484862
5209,329319.0094,327627.71875,2860464.0627773576
5210,153926.0304,154106.53125,32580.556850726567
5211,165797.0383,164073.265625,2971392.235076606
5212,177970.0633,175077.203125,8368639.992101082
5213,235710.6239,233003.84375,7326658.780434054
5214,220555.5874,219491.890625,1131450.8291453782
5215,180747.0115,182900.546875,4637714.61137642
5216,320552.1445,321807.59375,1576152.8193255754
5217,200210.624,199326.109375,782366.1218389096
5218,340957.2001,339132.6875,3328846.22755882
5219,175301.3637,174491.046875,656613.3568780598
5220,432632.9964,432842.0625,43708.63416920848
5221,297287.1815,303160.40625,34494768.96401249
5222,285536.9057,286578.25,1084397.9511424839
5223,172253.6856,168732.796875,12396657.413832106
5224,146761.1461,146740.421875,429.49350185115
5225,227571.0287,232239.234375,21792144.22410225
5226,325215.7846,333068.875,61671028.83057195
5227,119701.8211,119399.9296875,91138.42494124577
5228,163206.0219,162703.875,252151.50917960244
5229,226493.9265,229742.78125,10555057.186597554
5230,336817.3832,337466.75,421677.24094226334
5231,261021.7148,260091.375,865532.1434640158
5232,240458.7597,240968.546875,259882.96379448567
5233,131008.8315,130275.5078125,537763.630648598
5234,161321.2287,163114.25,3214925.382253665
5235,222076.5952,221404.96875,451082.08833961684
5236,196722.4856,198039.09375,1733457.0206463842
5237,342287.2599,345623.46875,11130289.490818292
5238,150235.5898,147303.890625,8594860.052695604
5239,181435.1452,181580.46875,21118.934184602786
5240,157239.5285,156133.484375,1223333.6064469842
5241,146431.8711,147177.46875,555915.8556855384
5242,145034.2297,144078.203125,913986.8121062234
5243,231252.9197,232088.203125,697698.400079733
5244,86352.00479,82952.9453125,11553605.331582615
5245,172119.5788,171606.9375,262801.1024656781
5246,228141.9812,227075.171875,1138082.1359069755
5247,128766.6478,130398.8515625,2664089.1223191363
5248,284188.8606,285555.125,1866678.4107073203
5249,168565.0717,166979.453125,2514186.265385032
5250,157808.5986,159609.015625,3241501.4639098593
5251,157989.61565,160470.96875,6157113.206879647
5252,209192.5543,206032.5625,9985548.17606717
5253,453299.2796,461528.75,67724183.06447601
5254,191991.548,191172.265625,671223.6099856567
5255,127927.9119,128655.515625,529407.1806338662
5256,172910.6709,174249.0,1791124.779906817
5257,245859.1666,240775.015625,25848591.13659342
5258,229965.3088,227907.390625,4235027.2149953265
5259,114870.4339,113788.09375,1171460.2003020304
5260,184572.2843,183924.3125,419867.45359523915
5261,251040.333,251534.28125,243984.8736780494
5262,145827.022,143009.4375,7938782.414640234
5263,99384.16672,98621.5625,581565.1963617989
5264,228267.9644,228100.484375,28049.55877399966
5265,254327.4586,253739.765625,345383.0328643655
5266,206547.6083,208201.984375,2736960.1975324303
5267,275218.5162,282220.0,49020775.40166226
5268,114329.9298,114319.9453125,99.68999063761765
5269,232918.6095,233027.234375,11799.363468767497
5270,165293.4569,165617.96875,105307.94079042891
5271,200130.5175,201392.90625,1593625.3561265948
5272,199770.444,201328.828125,2428561.0810520514
5273,255033.9735,256511.71875,2183731.023897584
5274,208288.1888,207643.15625,416066.99055950704
5275,172935.7717,171722.0,1473241.7397209192
5276,151137.4808,151812.09375,455102.63230771566
5277,183801.2851,182283.21875,2304525.4430023474
5278,424791.2369,427411.96875,6868235.429604328
5279,120344.048,118701.3046875,2698605.590763457
5280,204561.1565,205146.734375,342901.44768950174
5281,178230.0388,178854.46875,389912.76245699084
5282,146452.0763,148127.625,2807463.4460717365
5283,229809.29515,227466.84375,5487078.561361917
5284,244242.7502,244466.515625,50070.96542542637
5285,127700.1454,127859.40625,25364.01834272442
5286,167332.8582,167844.859375,262145.2032013931
5287,178247.5298,179155.515625,824438.25840095
5288,208216.6041,208192.765625,568.272890325474
5289,239763.4217,241313.421875,2402500.542500011
5290,151161.7122,152880.171875,2953103.6546010748
